,date,type,year,avg_price,size,nb_sold
28,14-06-2015,conventional,2015,1.05,medium,229363.51
29,07-06-2015,conventional,2015,1.07,medium,234981.67
30,31-05-2015,conventional,2015,1.06,extra_large,222382.69
31,24-05-2015,conventional,2015,1.1,extra_large,222390.09
32,17-05-2015,conventional,2015,1.04,small,234579.34
33,10-05-2015,conventional,2015,1.06,extra_large,259598.76
34,03-05-2015,conventional,2015,1.08,extra_large,238140.96
35,26-04-2015,conventional,2015,1.06,medium,214469.51
36,19-04-2015,conventional,2015,1.02,large,226978.72
37,12-04-2015,conventional,2015,1.02,small,188937.83
38,05-04-2015,conventional,2015,1.06,medium,196168.6
39,29-03-2015,conventional,2015,0.95,extra_large,198365.16
40,22-03-2015,conventional,2015,0.98,large,212719.94
41,15-03-2015,conventional,2015,0.94,extra_large,196008.57
42,08-03-2015,conventional,2015,0.87,extra_large,219110.81
43,01-03-2015,conventional,2015,0.89,extra_large,226951.64
44,22-02-2015,conventional,2015,0.93,medium,183072.02
45,15-02-2015,conventional,2015,0.94,medium,169950.37
46,08-02-2015,conventional,2015,0.93,extra_large,186617.2
47,01-02-2015,conventional,2015,0.86,small,300905.18
48,25-01-2015,conventional,2015,0.93,medium,213554.45
49,18-01-2015,conventional,2015,0.93,small,175681.09
50,11-01-2015,conventional,2015,0.92,extra_large,201392.27
51,04-01-2015,conventional,2015,0.88,small,228569.58
0,27-12-2015,conventional,2015,0.99,large,107565.04
1,20-12-2015,conventional,2015,1.03,small,117393.22
2,13-12-2015,conventional,2015,1.03,large,124617.07
3,06-12-2015,conventional,2015,0.99,small,137195.59
4,29-11-2015,conventional,2015,1.03,extra_large,97235.6
5,22-11-2015,conventional,2015,1.04,large,115089.62
6,15-11-2015,conventional,2015,0.99,large,117462.94
7,08-11-2015,conventional,2015,0.95,extra_large,152084.79
8,01-11-2015,conventional,2015,0.99,medium,135237.01
9,25-10-2015,conventional,2015,1.04,medium,119210.27
10,18-10-2015,conventional,2015,0.98,medium,137773.84
11,11-10-2015,conventional,2015,0.9,medium,145305.65
12,04-10-2015,conventional,2015,0.93,medium,134326.53
13,27-09-2015,conventional,2015,1.02,large,137298.77
14,20-09-2015,conventional,2015,1,extra_large,165068.86
15,13-09-2015,conventional,2015,1.02,large,169025.14
16,06-09-2015,conventional,2015,1.04,large,144563.15
17,30-08-2015,conventional,2015,1.03,medium,147230.76
18,23-08-2015,conventional,2015,1.08,small,130920.97
19,16-08-2015,conventional,2015,1.03,extra_large,155881.73
20,09-08-2015,conventional,2015,1,large,167387.9
21,02-08-2015,conventional,2015,1.05,extra_large,148597.91
22,26-07-2015,conventional,2015,1.02,large,159846.2
23,19-07-2015,conventional,2015,1.05,medium,159137.17
24,12-07-2015,conventional,2015,1.04,small,143992.91
25,05-07-2015,conventional,2015,0.98,extra_large,173370.68
26,28-06-2015,conventional,2015,0.94,large,159970.54
27,21-06-2015,conventional,2015,0.99,medium,164161.25
28,14-06-2015,conventional,2015,1.01,extra_large,171353.59
29,07-06-2015,conventional,2015,1.03,large,187983.88
30,31-05-2015,conventional,2015,1.1,medium,143985.96
31,24-05-2015,conventional,2015,1.01,large,171879.57
32,17-05-2015,conventional,2015,1,small,180511.78
33,10-05-2015,conventional,2015,1.1,large,162802.65
34,03-05-2015,conventional,2015,0.99,large,176737.77
35,26-04-2015,conventional,2015,1.02,large,161438.17
36,19-04-2015,conventional,2015,1,extra_large,172913.44
37,12-04-2015,conventional,2015,1.07,extra_large,129397.39
38,05-04-2015,conventional,2015,1.09,medium,126109.82
39,29-03-2015,conventional,2015,0.96,extra_large,139065.31
40,22-03-2015,conventional,2015,0.94,medium,182625.49
41,15-03-2015,conventional,2015,1.01,small,149884.1
42,08-03-2015,conventional,2015,0.95,small,141281.56
43,01-03-2015,conventional,2015,1.03,small,136795.35
44,22-02-2015,conventional,2015,1.09,extra_large,114280.87
45,15-02-2015,conventional,2015,1.05,medium,106663.68
46,08-02-2015,conventional,2015,0.96,medium,128078.27
47,01-02-2015,conventional,2015,0.87,large,216653.06
48,25-01-2015,conventional,2015,1.08,small,116995.68
49,18-01-2015,conventional,2015,1.02,extra_large,116450.21
50,11-01-2015,conventional,2015,0.97,small,125742.48
51,04-01-2015,conventional,2015,0.89,extra_large,158638.04
0,27-12-2015,conventional,2015,0.8,large,1020390.64
1,20-12-2015,conventional,2015,0.82,large,928051.16
2,13-12-2015,conventional,2015,0.79,large,980891.18
3,06-12-2015,conventional,2015,0.74,small,1054849.97
4,29-11-2015,conventional,2015,0.8,extra_large,839818.87
5,22-11-2015,conventional,2015,0.78,extra_large,885067.49
6,15-11-2015,conventional,2015,0.71,medium,1040439.71
7,08-11-2015,conventional,2015,0.8,extra_large,977717.36
8,01-11-2015,conventional,2015,0.78,medium,1114177.66
9,25-10-2015,conventional,2015,0.86,small,1010394.81
10,18-10-2015,conventional,2015,0.83,large,992983.76
11,11-10-2015,conventional,2015,0.81,large,1100679.15
12,04-10-2015,conventional,2015,0.82,extra_large,1104602.14
13,27-09-2015,conventional,2015,0.84,large,1063583.86
14,20-09-2015,conventional,2015,0.77,medium,1155212.67
15,13-09-2015,conventional,2015,0.86,medium,1212585.41
16,06-09-2015,conventional,2015,0.84,medium,1270739.69
17,30-08-2015,conventional,2015,0.82,small,1101680.91
18,23-08-2015,conventional,2015,0.85,extra_large,1120172.03
19,16-08-2015,conventional,2015,0.88,small,1122668.33
20,09-08-2015,conventional,2015,0.85,medium,1124259.51
21,02-08-2015,conventional,2015,0.87,medium,1067498.21
22,26-07-2015,conventional,2015,0.8,extra_large,1191310.92
23,19-07-2015,conventional,2015,0.82,extra_large,1186878.88
24,12-07-2015,conventional,2015,0.82,large,1144448.23
25,05-07-2015,conventional,2015,0.83,large,1320696.13
26,28-06-2015,conventional,2015,0.77,medium,1203553.98
27,21-06-2015,conventional,2015,0.75,extra_large,1283503.44
28,14-06-2015,conventional,2015,0.65,extra_large,1508750.45
29,07-06-2015,conventional,2015,0.73,small,1255575.78
30,31-05-2015,conventional,2015,0.68,medium,1377670.81
31,24-05-2015,conventional,2015,0.81,medium,1184131.34
32,17-05-2015,conventional,2015,0.73,extra_large,1219398.43
33,10-05-2015,conventional,2015,0.75,medium,1298826.19
34,03-05-2015,conventional,2015,0.77,large,1282852.08
35,26-04-2015,conventional,2015,0.81,extra_large,1102639.51
36,19-04-2015,conventional,2015,0.8,large,1137811.87
37,12-04-2015,conventional,2015,0.72,extra_large,1266899.55
38,05-04-2015,conventional,2015,0.77,large,1324348.89
39,29-03-2015,conventional,2015,0.79,large,1164808.22
40,22-03-2015,conventional,2015,0.67,medium,1333424.37
41,15-03-2015,conventional,2015,0.72,extra_large,1211158.55
42,08-03-2015,conventional,2015,0.75,large,1218684.28
43,01-03-2015,conventional,2015,0.82,small,1144032.03
44,22-02-2015,conventional,2015,0.8,large,1116600.76
45,15-02-2015,conventional,2015,0.77,large,1020856.87
46,08-02-2015,conventional,2015,0.67,extra_large,1207167.54
47,01-02-2015,conventional,2015,0.68,medium,1391089.32
48,25-01-2015,conventional,2015,0.8,large,1008295.47
49,18-01-2015,conventional,2015,0.76,medium,1091677.29
50,11-01-2015,conventional,2015,0.76,large,1128693.04
51,04-01-2015,conventional,2015,0.74,medium,1086363.97
0,27-12-2015,conventional,2015,0.98,extra_large,625475.1
1,20-12-2015,conventional,2015,1.05,extra_large,528944.54
2,13-12-2015,conventional,2015,0.83,large,741702.5
3,06-12-2015,conventional,2015,0.76,extra_large,838225.19
4,29-11-2015,conventional,2015,1.12,medium,429109.64
5,22-11-2015,conventional,2015,0.85,small,724865.72
6,15-11-2015,conventional,2015,0.82,medium,925618.09
7,08-11-2015,conventional,2015,0.93,medium,690633.88
8,01-11-2015,conventional,2015,0.82,large,831994.43
9,25-10-2015,conventional,2015,0.93,large,735206.51
10,18-10-2015,conventional,2015,0.87,medium,805437.95
11,11-10-2015,conventional,2015,0.9,small,775976.51
12,04-10-2015,conventional,2015,1.02,extra_large,678935.84
13,27-09-2015,conventional,2015,0.97,extra_large,694871.74
14,20-09-2015,conventional,2015,0.98,extra_large,760083.16
15,13-09-2015,conventional,2015,1.01,small,735436.91
16,06-09-2015,conventional,2015,1.09,extra_large,729046.74
17,30-08-2015,conventional,2015,1.14,small,721703.83
18,23-08-2015,conventional,2015,1.2,medium,598195.03
19,16-08-2015,conventional,2015,1.17,large,648148.15
20,09-08-2015,conventional,2015,1.09,medium,669377.04
21,02-08-2015,conventional,2015,1.05,large,727916.83
22,26-07-2015,conventional,2015,1.18,extra_large,703672.69
23,19-07-2015,conventional,2015,1.1,extra_large,857872.86
24,12-07-2015,conventional,2015,1.18,medium,738933.68
25,05-07-2015,conventional,2015,1.19,medium,736913.15
26,28-06-2015,conventional,2015,1.2,small,696697.65
27,21-06-2015,conventional,2015,1.16,small,730826.79
28,14-06-2015,conventional,2015,1.16,extra_large,743005.75
29,07-06-2015,conventional,2015,1.11,small,782886.63
30,31-05-2015,conventional,2015,1.26,large,600377.94
31,24-05-2015,conventional,2015,1.16,large,657593.22
32,17-05-2015,conventional,2015,1.21,small,592588.01
33,10-05-2015,conventional,2015,1.08,extra_large,735145.02
34,03-05-2015,conventional,2015,1.01,large,781496.4
35,26-04-2015,conventional,2015,1.19,medium,620827.49
36,19-04-2015,conventional,2015,1.08,extra_large,797021.22
37,12-04-2015,conventional,2015,1.05,small,858680.51
38,05-04-2015,conventional,2015,1.19,small,645727.95
39,29-03-2015,conventional,2015,1.11,small,627546.3
40,22-03-2015,conventional,2015,1.15,large,603112.11
41,15-03-2015,conventional,2015,1.03,medium,662131.8
42,08-03-2015,conventional,2015,1.03,medium,719792.51
43,01-03-2015,conventional,2015,1.03,extra_large,670820.5
44,22-02-2015,conventional,2015,1,small,899302.8
45,15-02-2015,conventional,2015,1.12,extra_large,629074.28
46,08-02-2015,conventional,2015,0.95,medium,766576.39
47,01-02-2015,conventional,2015,0.93,medium,990211.57
48,25-01-2015,conventional,2015,1.02,small,695658.81
49,18-01-2015,conventional,2015,0.99,extra_large,808194.41
50,11-01-2015,conventional,2015,1.09,medium,666579.35
51,04-01-2015,conventional,2015,0.99,large,668086
0,27-12-2015,conventional,2015,1.08,medium,255499.7
1,20-12-2015,conventional,2015,1.1,large,250436.24
2,13-12-2015,conventional,2015,1.05,large,275587.85
3,06-12-2015,conventional,2015,0.98,small,339797.19
4,29-11-2015,conventional,2015,1.11,medium,228427.08
5,22-11-2015,conventional,2015,1.09,small,270529.34
6,15-11-2015,conventional,2015,1.1,medium,248933.35
7,08-11-2015,conventional,2015,1.03,medium,343645.67
8,01-11-2015,conventional,2015,1.04,extra_large,340746.59
9,25-10-2015,conventional,2015,1.17,large,251336.74
10,18-10-2015,conventional,2015,0.97,small,358143.26
11,11-10-2015,conventional,2015,0.99,large,362400.65
12,04-10-2015,conventional,2015,1.1,small,286400.89
13,27-09-2015,conventional,2015,1.17,extra_large,257472.31
14,20-09-2015,conventional,2015,1,small,373545.23
15,13-09-2015,conventional,2015,1.03,small,401472.63
16,06-09-2015,conventional,2015,1.09,small,336982.39
17,30-08-2015,conventional,2015,0.96,medium,422762.9
18,23-08-2015,conventional,2015,1.11,large,267968.5
19,16-08-2015,conventional,2015,0.97,small,400251.59
20,09-08-2015,conventional,2015,1.07,medium,341289.98
21,02-08-2015,conventional,2015,1.04,small,364735.69
22,26-07-2015,conventional,2015,0.99,large,326233.8
23,19-07-2015,conventional,2015,1.04,small,370830.93
24,12-07-2015,conventional,2015,1.02,small,310049.5
25,05-07-2015,conventional,2015,1.06,large,373691.57
26,28-06-2015,conventional,2015,1,medium,329753.61
27,21-06-2015,conventional,2015,0.97,extra_large,424580.52
28,14-06-2015,conventional,2015,1.04,small,372413.5
29,07-06-2015,conventional,2015,0.97,extra_large,447813.52
30,31-05-2015,conventional,2015,1.09,extra_large,324400.67
31,24-05-2015,conventional,2015,1.03,medium,373245.43
32,17-05-2015,conventional,2015,0.95,medium,495155.82
33,10-05-2015,conventional,2015,1.11,large,360917.96
34,03-05-2015,conventional,2015,1.06,large,374659.88
35,26-04-2015,conventional,2015,1.01,large,361243.2
36,19-04-2015,conventional,2015,0.96,small,468643.05
37,12-04-2015,conventional,2015,1.02,small,271182.01
38,05-04-2015,conventional,2015,1.11,extra_large,295385.41
39,29-03-2015,conventional,2015,0.97,extra_large,304048.16
40,22-03-2015,conventional,2015,0.97,large,455372.43
41,15-03-2015,conventional,2015,1.13,medium,254974.87
42,08-03-2015,conventional,2015,1.01,large,278695.29
43,01-03-2015,conventional,2015,0.97,medium,397899.56
44,22-02-2015,conventional,2015,1.15,small,250888.8
45,15-02-2015,conventional,2015,1.16,small,255597.63
46,08-02-2015,conventional,2015,1.11,large,268195.87
47,01-02-2015,conventional,2015,0.92,medium,539750.77
48,25-01-2015,conventional,2015,1.19,medium,277325.29
49,18-01-2015,conventional,2015,1.1,small,291788.43
50,11-01-2015,conventional,2015,1.08,small,332165.05
51,04-01-2015,conventional,2015,1.01,medium,369694.27
0,27-12-2015,conventional,2015,1.13,medium,147713.85
1,20-12-2015,conventional,2015,1.13,large,126262.26
2,13-12-2015,conventional,2015,1.24,small,117645.69
3,06-12-2015,conventional,2015,0.93,extra_large,217174.66
4,29-11-2015,conventional,2015,1.12,medium,120552.43
5,22-11-2015,conventional,2015,1.11,small,140981.22
6,15-11-2015,conventional,2015,1.2,medium,129448.75
7,08-11-2015,conventional,2015,0.93,extra_large,198257.69
8,01-11-2015,conventional,2015,0.91,medium,205592.1
9,25-10-2015,conventional,2015,1.14,extra_large,134921.44
10,18-10-2015,conventional,2015,0.94,small,184806.99
11,11-10-2015,conventional,2015,0.97,small,198769.54
12,04-10-2015,conventional,2015,0.99,large,160322.48
13,27-09-2015,conventional,2015,1.15,medium,137849.61
14,20-09-2015,conventional,2015,0.88,large,244696.01
15,13-09-2015,conventional,2015,0.95,medium,219380.93
16,06-09-2015,conventional,2015,1.09,large,170309.3
17,30-08-2015,conventional,2015,0.91,small,226898.73
18,23-08-2015,conventional,2015,1.28,medium,128681.94
19,16-08-2015,conventional,2015,0.89,small,268902.14
20,09-08-2015,conventional,2015,1.08,extra_large,186733.16
21,02-08-2015,conventional,2015,1.05,medium,184067.49
22,26-07-2015,conventional,2015,1.12,large,153868.79
23,19-07-2015,conventional,2015,1.05,large,215736.47
24,12-07-2015,conventional,2015,1.19,large,153112.84
25,05-07-2015,conventional,2015,1.16,small,202842.97
26,28-06-2015,conventional,2015,1.1,medium,155972.38
27,21-06-2015,conventional,2015,0.96,large,265555.66
28,14-06-2015,conventional,2015,1.07,medium,197387.76
29,07-06-2015,conventional,2015,1.14,medium,212599.11
30,31-05-2015,conventional,2015,1.31,extra_large,167907.51
31,24-05-2015,conventional,2015,1.3,medium,158917.21
32,17-05-2015,conventional,2015,0.97,large,277502.12
33,10-05-2015,conventional,2015,1.36,extra_large,159642.82
34,03-05-2015,conventional,2015,1.06,medium,238550.81
35,26-04-2015,conventional,2015,1.09,extra_large,189609.49
36,19-04-2015,conventional,2015,0.93,large,310672.4
37,12-04-2015,conventional,2015,1.13,small,147494.24
38,05-04-2015,conventional,2015,1.22,large,157721.54
39,29-03-2015,conventional,2015,1.11,extra_large,149631.24
40,22-03-2015,conventional,2015,0.91,small,311876.75
41,15-03-2015,conventional,2015,1.35,large,123895.07
42,08-03-2015,conventional,2015,1.08,small,146835.6
43,01-03-2015,conventional,2015,0.95,large,263987.21
44,22-02-2015,conventional,2015,1.31,large,129295.86
45,15-02-2015,conventional,2015,1.21,large,136761.35
46,08-02-2015,conventional,2015,1.24,large,132621.01
47,01-02-2015,conventional,2015,0.94,medium,309471.69
48,25-01-2015,conventional,2015,1.19,large,144301.73
49,18-01-2015,conventional,2015,1.07,large,150201.39
50,11-01-2015,conventional,2015,1.03,large,185135.41
51,04-01-2015,conventional,2015,0.95,extra_large,258979.63
0,27-12-2015,conventional,2015,1.01,medium,2580602.96
1,20-12-2015,conventional,2015,1.01,large,2504745.45
2,13-12-2015,conventional,2015,1.03,large,2608448.06
3,06-12-2015,conventional,2015,1,extra_large,2981347.2
4,29-11-2015,conventional,2015,1.07,large,2198408.92
5,22-11-2015,conventional,2015,1.03,small,2601821.63
6,15-11-2015,conventional,2015,1.09,large,2494044.41
7,08-11-2015,conventional,2015,0.98,large,3184946.53
8,01-11-2015,conventional,2015,1,extra_large,3229124.75
9,25-10-2015,conventional,2015,1.1,extra_large,2671535.94
10,18-10-2015,conventional,2015,1.03,medium,2981549.94
11,11-10-2015,conventional,2015,1.02,medium,3004133.39
12,04-10-2015,conventional,2015,1.05,medium,2814678.93
13,27-09-2015,conventional,2015,1.1,medium,2770074.76
14,20-09-2015,conventional,2015,1.02,medium,3336245.24
15,13-09-2015,conventional,2015,1.03,large,3532480.92
16,06-09-2015,conventional,2015,1.07,small,3272555.01
17,30-08-2015,conventional,2015,1.04,large,3388803.79
18,23-08-2015,conventional,2015,1.14,small,2849127.29
19,16-08-2015,conventional,2015,1.03,large,3653376.07
20,09-08-2015,conventional,2015,1.12,small,3230139.65
21,02-08-2015,conventional,2015,1.14,large,3162447.64
22,26-07-2015,conventional,2015,1.1,small,3135698.38
23,19-07-2015,conventional,2015,1.12,extra_large,3436864.41
24,12-07-2015,conventional,2015,1.14,large,3077237.12
25,05-07-2015,conventional,2015,1.13,large,3774004.27
26,28-06-2015,conventional,2015,1.07,large,3336314.35
27,21-06-2015,conventional,2015,1.08,small,3720458.83
28,14-06-2015,conventional,2015,1.12,medium,3511185.14
29,07-06-2015,conventional,2015,1.13,large,3602112.79
30,31-05-2015,conventional,2015,1.2,medium,3151714
31,24-05-2015,conventional,2015,1.15,large,3574050.61
32,17-05-2015,conventional,2015,1.09,small,3753201.03
33,10-05-2015,conventional,2015,1.15,medium,3501344.46
34,03-05-2015,conventional,2015,1.05,medium,3901054.42
35,26-04-2015,conventional,2015,1.14,large,3234024.32
36,19-04-2015,conventional,2015,1.06,small,3857605.11
37,12-04-2015,conventional,2015,1.11,large,2895992.9
38,05-04-2015,conventional,2015,1.18,small,2938918.81
39,29-03-2015,conventional,2015,1.09,medium,2971443.88
40,22-03-2015,conventional,2015,1.04,extra_large,3746598.18
41,15-03-2015,conventional,2015,1.1,medium,2948199.23
42,08-03-2015,conventional,2015,1.04,large,3134752.64
43,01-03-2015,conventional,2015,1.02,small,3566752.43
44,22-02-2015,conventional,2015,1.16,medium,2730224.03
45,15-02-2015,conventional,2015,1.15,large,2610004.41
46,08-02-2015,conventional,2015,1.07,extra_large,2856456.35
